persona,p,certain_reward,risky_reward,total_numb,count_A_certain,count_A_risky,count_B_certain,count_B_risky,count_risky,count_certain,prob_certain,count_risky_adjust,count_certain_adjust,prob_certain_adjust
doctor,0.0,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,4.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
doctor,0.0,8.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.0,12.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.0,16.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.0,20.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
doctor,0.0,24.0,200.0,26,9,13,4,0,13,13,0.5,35.763,31.043,0.465
doctor,0.0,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,32.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.0,36.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.0,40.0,200.0,26,10,13,3,0,13,13,0.5,35.763,32.223,0.474
doctor,0.0,44.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.0,48.0,200.0,26,9,13,4,0,13,13,0.5,35.763,31.043,0.465
doctor,0.0,52.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.0,56.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.0,60.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.0,64.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,76.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.0,80.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.0,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,88.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.0,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,100.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.0,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,120.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.0,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.0,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,4.0,200.0,26,12,11,1,2,13,13,0.5,33.403,34.583,0.509
doctor,0.02,8.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,12.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,16.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.02,20.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,24.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,32.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.02,36.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.02,40.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,44.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,48.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,56.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.02,60.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,64.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,80.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,88.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,100.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.02,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,4.0,200.0,26,12,8,1,5,13,13,0.5,29.864,34.583,0.537
doctor,0.04,8.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,12.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,16.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,20.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,24.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,32.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,36.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,40.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,44.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,48.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,56.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,60.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,64.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,80.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,88.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,100.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.04,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,0.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,4.0,200.0,26,13,6,0,7,13,13,0.5,27.504,35.763,0.565
doctor,0.06,8.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,12.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,16.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,20.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,24.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,32.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,36.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,40.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,44.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,48.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,56.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,60.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,64.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,80.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,88.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,100.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.06,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,0.0,200.0,26,13,12,0,1,13,13,0.5,34.583,35.763,0.508
doctor,0.08,4.0,200.0,26,12,7,1,6,13,13,0.5,28.684,34.583,0.547
doctor,0.08,8.0,200.0,26,9,13,4,0,13,13,0.5,35.763,31.043,0.465
doctor,0.08,12.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,16.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.08,20.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.08,24.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,32.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,36.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.08,40.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.08,44.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.08,48.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,56.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,60.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.08,64.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,72.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,80.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,88.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,100.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,188.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,192.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,196.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.08,200.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,0.0,200.0,26,13,12,0,1,13,13,0.5,34.583,35.763,0.508
doctor,0.1,4.0,200.0,26,13,5,0,8,13,13,0.5,26.324,35.763,0.576
doctor,0.1,8.0,200.0,26,13,9,0,4,13,13,0.5,31.043,35.763,0.535
doctor,0.1,12.0,200.0,26,13,10,0,3,13,13,0.5,32.223,35.763,0.526
doctor,0.1,16.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,20.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,24.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,28.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,32.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,36.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.1,40.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.1,44.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,48.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.1,52.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,56.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,60.0,200.0,26,11,13,2,0,13,13,0.5,35.763,33.403,0.483
doctor,0.1,64.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,68.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,72.0,200.0,26,12,13,1,0,13,13,0.5,35.763,34.583,0.492
doctor,0.1,76.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,80.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,84.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,88.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,92.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,96.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,100.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,104.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,108.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,112.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,116.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,120.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,124.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,128.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,132.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,136.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,140.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,144.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,148.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,152.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,156.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,160.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,164.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,168.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,172.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,176.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,180.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
doctor,0.1,184.0,200.0,26,13,13,0,0,13,13,0.5,35.763,35.763,0.5
